corpus,file,extension,size_bytes,entropy_bits_per_byte
D1,src_lazy_with.py,.py,102,4.4711
D1,src_lazy_with_from.py,.py,112,4.4694
D1,src_lazyimportobject.c,.c,4432,5.1412
D1,src_legacy_tracing.c,.c,25524,5.052
D1,src_lexer.c,.c,23762,4.4635
D1,src_lexer.h,.h,220,4.8675
D1,src_lexer.py,.py,9173,5.1071
D1,src_lexer_internal.h,.h,2204,5.145
D1,src_lexical_analysis.rst,.rst,50990,4.9435
D1,src_lexical_path.py,.py,1190,4.5957
D1,src_Lib_Memzero0.c,.c,2789,5.3145
D1,src_lib_memzero0.h,.h,213,4.8609
D1,src_libintvector-shim.h,.h,1869,4.8562
D1,src_libintvector.h,.h,37990,5.1633
D1,src_libpython.py,.py,75721,4.6046
D1,src_library.rst,.rst,27001,4.8395
D1,src_license.rst,.rst,61899,5.1041
D1,src_lifecycle.rst,.rst,13265,4.64
D1,src_lindenmayer.py,.py,2489,4.6558
D1,src_linecache.py,.py,9446,4.4076
D1,src_linecache.rst,.rst,2777,4.6707
D1,src_list.c,.c,4264,5.2425
D1,src_list.rst,.rst,7988,4.7562
D1,src_list_tests.py,.py,18278,4.4704
D1,src_listcodecs.py,.py,1062,4.4168
D1,src_listobject.c,.c,134581,4.9517
D1,src_listobject.c.h,.h,12477,5.273
D1,src_listobject.h,.h,1973,5.2203
D1,src_loader.py,.py,21650,4.202
D1,src_local_path.py,.py,5521,4.5906
D1,src_locale.py,.py,90963,4.2407
D1,src_locale.rst,.rst,31459,4.6162
D1,src_lock.c,.c,18441,4.8684
D1,src_lock_tests.py,.py,39582,4.3442
D1,src_lockbench.py,.py,4324,4.6646
D1,src_locks.py,.py,21126,4.3463
D1,src_log.py,.py,1717,4.5686
D1,src_logger.py,.py,3387,4.5285
D1,src_logging-cookbook.rst,.rst,166996,4.7648
D1,src_logging.config.rst,.rst,41669,4.7136
D1,src_logging.handlers.rst,.rst,50877,4.6691
D1,src_logging.py,.py,1815,4.4858
D1,src_logging.rst,.rst,74289,4.565
D1,src_logging_helper.py,.py,945,4.3746
D1,src_long.c,.c,26363,5.0766
D1,src_long.c.h,.h,5173,5.2147
D1,src_long.rst,.rst,29901,4.9336
D1,src_long_conv_tables.py,.py,1950,4.7057
D1,src_longintrepr.h,.h,5469,5.1757
D1,src_longobject.c,.c,231852,4.7642
D1,src_longobject.c.h,.h,14667,5.184
D1,src_longobject.h,.h,8203,5.3497
D1,src_longsummary.py,.py,1330,4.4223
D1,src_lowstar_endianness.h,.h,8056,4.9265
D1,src_lzma.py,.py,13827,4.608
D1,src_lzma.rst,.rst,19620,4.8774
D1,src_mac.rst,.rst,20918,4.8973
D1,src_mac_arabic.py,.py,37165,4.7369
D1,src_mac_croatian.py,.py,13940,4.5779
D1,src_mac_cyrillic.py,.py,13761,4.6136
D1,src_mac_farsi.py,.py,15477,4.8031
D1,src_mac_greek.py,.py,14028,4.6265
D1,src_mac_iceland.py,.py,13805,4.569
D1,src_mac_latin2.py,.py,14430,4.6216
D1,src_mac_roman.py,.py,13787,4.5806
D1,src_mac_romanian.py,.py,13968,4.5997
D1,src_mac_turkish.py,.py,13820,4.58
D1,src_machinery.py,.py,2281,5.0874
D1,src_macosx.py,.py,9551,4.7311
D1,src_mailbox.py,.py,83840,4.3317
D1,src_mailbox.rst,.rst,68976,4.6009
D1,src_mailcap.rst,.rst,528,4.8481
D1,src_main.c,.c,23683,4.9518
D1,src_main.py,.py,5717,4.9144
D1,src_main_activity.c,.c,7042,5.0853
D1,src_mainmenu.py,.py,4064,5.0056
D1,src_make_ssl_certs.py,.py,10698,4.762
D1,src_make_ssl_data.py,.py,8810,5.0227
D1,src_make_symlinks.py,.py,1733,4.9279
D1,src_makeconfig.py,.py,1724,4.4792
D1,src_makefreeze.py,.py,2779,4.6519
D1,src_makelocalealias.py,.py,5781,4.5682
D1,src_makemakefile.py,.py,944,4.8463
D1,src_makeunicodedata.py,.py,53729,4.6826
D1,src_malloc_closure.c,.c,4231,5.0651
D1,src_managers.py,.py,51219,4.5184
D1,src_mapping.rst,.rst,5041,4.886
D1,src_mapping_tests.py,.py,23446,4.4909
D1,src_mappings_cn.h,.h,324014,3.612
D1,src_mappings_hk.h,.h,186190,3.5817
D1,src_mappings_jisx0213_pair.h,.h,3922,3.831
D1,src_mappings_jp.h,.h,370316,3.6528
D1,src_mappings_kr.h,.h,257147,3.6921
D1,src_mappings_tw.h,.h,206289,3.5351
D1,src_markup.rst,.rst,679,4.5772
D1,src_marshal.c,.c,67314,4.6067
D1,src_marshal.c.h,.h,10721,5.2484
D1,src_marshal.h,.h,311,5.0277
D1,src_marshal.rst,.rst,8025,4.7373
D1,src_match.py,.py,4729,4.7143
D1,src_math.integer.rst,.rst,2794,4.6776
D1,src_math.rst,.rst,33283,4.7335
D1,src_mathintegermodule.c,.c,43721,5.1146
D1,src_mathintegermodule.c.h,.h,4503,5.2454
D1,src_mathmodule.c,.c,105110,4.9237
D1,src_mathmodule.c.h,.h,29510,5.1971
D1,src_mbcs.py,.py,1258,4.7532
D1,src_md5module.c,.c,9937,5.3855
D1,src_md5module.c.h,.h,5066,5.3714
D1,src_mem.c,.c,22748,4.9932
D1,src_memory.rst,.rst,35146,4.9218
D1,src_memory_dos_impact.py,.py,42295,4.6558
D1,src_memory_sanitizer.h,.h,2203,4.7405
D1,src_memory_watchdog.py,.py,1107,4.626
D1,src_memoryobject.c,.c,114477,5.0233
D1,src_memoryobject.c.h,.h,16274,5.3003
D1,src_memoryobject.h,.h,1115,5.1548
D1,src_memoryview.rst,.rst,2801,4.8669
D1,src_message.py,.py,49654,4.3848
D1,src_messagebox.py,.py,4110,4.9689
D1,src_messages.py,.py,2245,4.8786
D1,src_method.rst,.rst,2786,4.8414
D1,src_methodobject.c,.c,19426,4.9298
D1,src_methodobject.h,.h,6024,5.1792
D1,src_microprotocols.c,.c,4455,4.773
D1,src_microprotocols.h,.h,1914,4.6523
D1,src_mimalloc.h,.h,36636,4.838
D1,src_mimetypes.py,.py,28413,4.4691
D1,src_mimetypes.rst,.rst,14786,4.6558
D1,src_minicompat.py,.py,3476,4.3604
D1,src_minidom-example.py,.py,1638,4.786
D1,src_minidom.py,.py,70480,4.4747
D1,src_minimal_hanoi.py,.py,1952,4.7155
D1,src_misc.c,.c,850,5.0151
D1,src_misc.py,.py,168,4.1344
D1,src_misc_news.py,.py,2191,5.0398
D1,src_missing_dependency.py,.py,48,4.1654
D1,src_mixins.py,.py,502,4.264
D1,src_mkstringprep.py,.py,10612,4.8958
D1,src_mm.rst,.rst,331,4.3707
D1,src_mmap.rst,.rst,18579,4.8206
D1,src_mmapmodule.c,.c,72404,4.8977
D1,src_mmapmodule.c.h,.h,23732,5.2245
D1,src_mock.py,.py,115059,4.4112
D1,src_mock_idle.py,.py,2004,4.4531
D1,src_mock_socket.py,.py,3941,4.7271
D1,src_mock_tk.py,.py,12000,4.4744
D1,src_mocks.py,.py,3902,4.7286
D1,src_mod_generics_cache.py,.py,532,4.9151
D1,src_modsupport.c,.c,21607,4.5811
D1,src_modsupport.h,.h,6202,5.2467
D1,src_module.c,.c,17379,5.0796
D1,src_module.c.h,.h,6656,5.2301
D1,src_module.h,.h,3026,4.9948
D1,src_module.rst,.rst,41128,4.8238
D1,src_module_docs.py,.py,15674,4.665
D1,src_module_iso_8859_1.py,.py,243,4.5488
D1,src_module_koi8_r.py,.py,116,4.9008
D1,src_module_none.py,.py,126,4.1721
D1,src_module_utils.py,.py,3299,4.6365
D1,src_module_with_getattr.py,.py,423,4.24
D1,src_modulefinder.py,.py,24919,4.3311
D1,src_modulefinder.rst,.rst,3197,4.8015
D1,src_moduleobject.c,.c,58026,4.7077
D1,src_moduleobject.c.h,.h,2445,5.2884
D1,src_moduleobject.h,.h,4170,5.3469
D1,src_modules.rst,.rst,25559,4.7642
D1,src_modules_dict.py,.py,118,4.4451
D1,src_modules_getattr.py,.py,116,4.4731
D1,src_modules_getattr_other.py,.py,118,4.4477
D1,src_monitoring.c,.c,15761,4.9765
D1,src_monitoring.h,.h,9062,5.0561
D1,src_monitoring.rst,.rst,9026,5.0474
D1,src_mp_fork_bomb.py,.py,466,4.8992
D1,src_mp_newtype.py,.py,2029,4.8235
D1,src_mp_pool.py,.py,4045,4.4008
D1,src_mp_preload.py,.py,369,4.642
D1,src_mp_preload_flush.py,.py,302,4.5503
D1,src_mp_preload_large_sysargv.py,.py,1086,5.0719
D1,src_mp_preload_main.py,.py,301,4.5685
D1,src_mp_preload_sysargv.py,.py,589,4.8968
D1,src_mp_workers.py,.py,1663,4.8343
D1,src_mpdecimal.h,.h,460,4.9018
D1,src_mro.rst,.rst,22972,4.6304
D1,src_msgfmt.py,.py,8330,4.3879
D1,src_msilib.rst,.rst,561,4.8056
D1,src_msvc9compiler.py,.py,16167,4.7107
D1,src_msvccompiler.py,.py,11147,4.6628
D1,src_msvcrt.rst,.rst,7886,4.9112
D1,src_msvcrtmodule.c,.c,18677,5.3822
D1,src_msvcrtmodule.c.h,.h,21060,5.29
D1,src_multi_from_import.py,.py,179,4.5723
D1,src_multibytecodec.c,.c,66144,4.9226
D1,src_multibytecodec.c.h,.h,25051,5.2033
D1,src_multibytecodec.h,.h,5159,4.7781
D1,src_multibytecodec_support.py,.py,15663,4.3528
D1,src_multicall.py,.py,19196,4.5574
D1,src_multipart.py,.py,1661,4.5526
D1,src_multiple_keywords.py,.py,244,4.5446
D1,src_multiprocessing.c,.c,7762,5.1172
D1,src_multiprocessing.c.h,.h,4537,5.3978
D1,src_multiprocessing.h,.h,2535,5.2454
D1,src_multiprocessing.rst,.rst,124421,4.6574
D1,src_multiprocessing.shared_memory.rst,.rst,17528,4.7906
D1,src_multissltests.py,.py,18965,4.8138
D1,src_mutation_inside_cyclegc.py,.py,784,4.7143
D1,src_MyAppDelegate.h,.h,305,5.066
D1,src_MyDocument.h,.h,999,5.0293
D1,src_myreadline.c,.c,13944,4.6528
D1,src_mysnprintf.c,.c,2626,4.7488
D1,src_mystrtoul.c,.c,8830,4.5109
D1,src_names.py,.py,251,4.4604
D1,src_namespaceobject.c,.c,10192,4.547
D1,src_nametab.h,.h,9180,3.7237
D1,src_ndbm.py,.py,73,4.2375
D1,src_ndiff.py,.py,3205,4.5612
D1,src_nested_scope.py,.py,173,4.5049
D1,src_netdata.rst,.rst,300,4.319
D1,src_netrc.py,.py,7289,4.0605
D1,src_netrc.rst,.rst,3421,4.5921
D1,src_newtypes.rst,.rst,24761,4.8041
D1,src_newtypes_tutorial.rst,.rst,34728,4.8332
D1,src_nim.py,.py,6701,4.7195
D1,src_nis.rst,.rst,542,4.8872
D1,src_nntplib.rst,.rst,526,4.8528
D1,src_NodeFilter.py,.py,963,4.4601
D1,src_none.rst,.rst,655,4.8062
D1,src_nonmultipart.py,.py,705,4.7869
D1,src_ntpath.py,.py,32124,4.5508
D1,src_nturl2path.py,.py,2517,4.7023
D1,src_number.c,.c,10395,4.1048
D1,src_number.rst,.rst,11186,4.8748
D1,src_numbers.c,.c,6759,4.7792
D1,src_numbers.py,.py,12196,4.5889
D1,src_numbers.rst,.rst,7888,4.693
D1,src_numeric.rst,.rst,716,4.4562
D1,src_nuspec.py,.py,2968,5.418
D1,src_object.c,.c,102889,4.91
D1,src_object.h,.h,31848,5.2795
D1,src_object.rst,.rst,32371,4.8352
D1,src_object_reading.c,.c,11752,4.9461
D1,src_object_stack.c,.c,1738,4.9972
D1,src_objimpl.h,.h,8591,5.0169
D1,src_objimpl.rst,.rst,317,4.3011
D1,src_obmalloc.c,.c,124065,5.1356
D1,src_odictobject.c,.c,79969,4.8129
D1,src_odictobject.c.h,.h,13804,5.327
D1,src_odictobject.h,.h,1354,5.1835
D1,src_oem.py,.py,1060,4.5385
D1,src_ok.py,.py,25,3.9239
D1,src_one.py,.py,27,3.9121
D1,src_opcode.h,.h,1633,3.6299
D1,src_opcode.py,.py,3757,4.9396
D1,src_opcode_id_generator.py,.py,1870,5.0374
D1,src_opcode_ids.h,.h,13077,3.7513
D1,src_opcode_metadata_generator.py,.py,15222,4.9208
D1,src_opcode_targets.h,.h,62801,4.7868
D1,src_opcode_utils.py,.py,3415,4.8007
D1,src_operator.py,.py,11633,4.5882
D1,src_operator.rst,.rst,20298,4.3191
D1,src_optimizer.c,.c,83440,5.0086
D1,src_optimizer_analysis.c,.c,27835,5.0813
D1,src_optimizer_bytecodes.c,.c,101121,4.8134
D1,src_optimizer_cases.c.h,.h,213376,4.3573
D1,src_optimizer_generator.py,.py,20513,4.5248
D1,src_optimizer_symbols.c,.c,77251,4.9935
D1,src_optional-module.rst,.rst,316,4.5065
D1,src_options.c,.c,21790,5.1058
D1,src_options.py,.py,4938,4.3731
D1,src_optparse.py,.py,62092,4.4627
D1,src_optparse.rst,.rst,83937,4.6943
D1,src_os.c,.c,28997,5.0009
D1,src_os.path.rst,.rst,23512,4.7487
D1,src_os.py,.py,44492,4.557
D1,src_os.rst,.rst,222342,4.7978
D1,src_os_helper.py,.py,28598,4.6592
D1,src_osdefs.h,.h,905,5.0449
D1,src_osmodule.h,.h,308,5.2913
D1,src_ossaudiodev.rst,.rst,582,4.8
D1,src_outwin.py,.py,6104,4.4615
D1,src_overlapped.c,.c,61355,5.1001
D1,src_overlapped.c.h,.h,38769,5.2014
D1,src_package_helper.py,.py,293,4.5438
D1,src_page-queue.c,.c,11903,5.0788
D1,src_page.c,.c,38675,5.0419
D1,src_pager.py,.py,5991,4.5417
D1,src_paint.py,.py,1200,4.7674
D1,src_palmos.py,.py,13860,4.5851
D1,src_panel.py,.py,93,4.4148
D1,src_parallel_case.py,.py,2856,4.2713
D1,src_parenmatch.py,.py,7387,4.697
D1,src_parking_lot.c,.c,12862,5.0369
D1,src_parse.py,.py,52481,4.6844
D1,src_parse_args.py,.py,42780,4.5324
D1,src_parse_html5_entities.py,.py,4516,4.7544
D1,src_parser.c,.c,1509567,5.0284
D1,src_parser.py,.py,12663,4.5459
D1,src_parser_generator.py,.py,12833,4.5509
D1,src_parsesetup.py,.py,3119,4.2957
D1,src_parsing.py,.py,23745,4.3585
D1,src_partition.h,.h,3427,4.9364
D1,src_parts.h,.h,2066,5.1103
D1,src_patchcheck.py,.py,8274,4.5751
D1,src_patchlevel.h,.h,2405,5.0007
D1,src_patchlevel.py,.py,2611,5.0139
D1,src_pathbrowser.py,.py,3200,4.4204
D1,src_pathconfig.c,.c,12907,5.0697
D1,src_pathlib.rst,.rst,68675,4.8203
D1,src_pdb.py,.py,146288,4.3262
D1,src_pdb.rst,.rst,29812,4.6632
D1,src_peace.py,.py,1062,4.5301
D1,src_peg_api.c,.c,1589,4.3685
D1,src_peg_extension.c,.c,4680,5.0511
D1,src_peg_lexer.py,.py,2728,4.6233
D1,src_pegen.c,.c,34864,4.8177
D1,src_pegen.h,.h,16178,5.0613
D1,src_pegen_errors.c,.c,14435,4.7179
D1,src_pending-removal-in-3.13.rst,.rst,950,5.0375
D1,src_pending-removal-in-3.14.rst,.rst,3881,4.935
D1,src_pending-removal-in-3.15.rst,.rst,3441,4.8726
D1,src_pending-removal-in-3.16.rst,.rst,4005,4.8562
D1,src_pending-removal-in-3.17.rst,.rst,3953,4.8297
D1,src_pending-removal-in-3.18.rst,.rst,632,4.8894
D1,src_pending-removal-in-3.19.rst,.rst,1917,4.7476
D1,src_pending-removal-in-3.20.rst,.rst,2132,4.8959
D1,src_pending-removal-in-3.21.rst,.rst,1190,4.7336
D1,src_pending-removal-in-future.rst,.rst,6694,4.8534
D1,src_penrose.py,.py,3488,4.5851
D1,src_percolator.py,.py,3688,4.3673
D1,src_perf_jit_trampoline.c,.c,33371,4.8964
D1,src_perf_profiling.rst,.rst,14855,4.2783
D1,src_perf_trampoline.c,.c,22103,4.8987
D1,src_perfmaps.rst,.rst,3799,4.7637
D1,src_persistence.rst,.rst,591,4.4655
D1,src_pgo.py,.py,1439,4.4427
D1,src_pickle.py,.py,72821,4.5452
D1,src_pickle.rst,.rst,49645,4.7284
D1,src_picklebuffer.rst,.rst,1845,4.7949
D1,src_picklebufobject.c,.c,6553,5.1002
D1,src_picklebufobject.h,.h,879,5.2671
D1,src_picklecommon.py,.py,11184,4.6499
D1,src_pickletester.py,.py,231403,4.8232
D1,src_pickletools.py,.py,98016,4.7417
D1,src_pickletools.rst,.rst,3995,4.7317
D1,src_pip.py,.py,2306,4.5133
D1,src_pipes.rst,.rst,595,4.8046
D1,src_pkgutil.py,.py,17074,4.47
D1,src_pkgutil.rst,.rst,9658,4.6345
D1,src_planet_and_moon.py,.py,2877,4.635
D1,src_platform.py,.py,48244,4.6843
D1,src_platform.rst,.rst,12993,4.7845
D1,src_platform_triplet.c,.c,8060,5.1866
D1,src_plexer.py,.py,3923,4.3433
D1,src_plistlib.py,.py,30893,4.6072
D1,src_plistlib.rst,.rst,6178,4.8431
D1,src_plistlib_generate_testdata.py,.py,4307,5.2874
D1,src_policy.py,.py,10934,4.3336
D1,src_pool.py,.py,35177,4.3438
D1,src_pool_in_threads.py,.py,486,4.3864
D1,src_popen_fork.py,.py,3210,4.242
D1,src_popen_forkserver.py,.py,2304,4.4898
D1,src_popen_spawn_posix.py,.py,2219,4.2368
D1,src_popen_spawn_win32.py,.py,4782,4.6133
D1,src_poplib.py,.py,15206,4.5894
D1,src_poplib.rst,.rst,8790,4.8333
D1,src_posix.rst,.rst,3562,4.8683
D1,src_posixmodule.c,.c,538568,5.0994
D1,src_posixmodule.c.h,.h,397180,5.264
D1,src_posixmodule.h,.h,910,5.3637
D1,src_posixpath.py,.py,19685,4.4704
D1,src_posixshmem.c,.c,3848,5.2612
D1,src_posixshmem.c.h,.h,2688,5.4034
D1,src_pprint.py,.py,35732,4.2877
D1,src_pprint.rst,.rst,19827,4.6552
D1,src_preconfig.c,.c,26091,4.9905
D1,src_PreferencesWindowController.h,.h,1080,5.0018
D1,src_prepare_external_wasm.py,.py,1488,5.0254
D1,src_prepare_protocol.c,.c,2434,5.0678
D1,src_prepare_protocol.h,.h,1300,4.8513
D1,src_prepare_ssl.py,.py,7155,4.7065
D1,src_prim.c,.c,891,4.8495
D1,src_prim.h,.h,14766,5.1919
D1,src_proactor_events.py,.py,34310,4.2422
D1,src_process.py,.py,12676,4.3866
D1,src_profile.py,.py,23970,4.4482
D1,src_profile.rst,.rst,14717,4.6553
D1,src_profilee.py,.py,3156,4.3388
D1,src_profiling.rst,.rst,10565,4.6842
D1,src_profiling.sampling.rst,.rst,64647,4.736
D1,src_profiling.tracing.rst,.rst,10861,4.6986
D1,src_profiling_trace.py,.py,4742,4.5839
D1,src_programming.rst,.rst,79426,4.7983
D1,src_props.py,.py,3948,5.4567
D1,src_protocols.py,.py,7222,4.509
D1,src_pstats.py,.py,32837,4.3353
D1,src_pstats.rst,.rst,12027,4.6869
D1,src_pstats_collector.py,.py,17766,4.4622
D1,src_ptcp154.py,.py,14327,4.654
D1,src_pthread_stubs.h,.h,4031,4.8979
D1,src_pty.py,.py,5394,4.589
D1,src_pty.rst,.rst,4839,4.6623
D1,src_pty_helper.py,.py,3388,4.4634
D1,src_pulldom.py,.py,11973,4.5633
D1,src_punycode.py,.py,7934,4.4811
D1,src_pure.py,.py,615,4.1592
D1,src_pwd.rst,.rst,2510,4.5242
D1,src_pwdmodule.c,.c,11060,5.1107
D1,src_pwdmodule.c.h,.h,2022,5.3915
D1,src_py_compile.py,.py,8198,4.5181
D1,src_py_compile.rst,.rst,6587,4.7079
D1,src_py_curses.h,.h,5041,5.2845
D1,src_py_metadata_generator.py,.py,3159,4.8117
D1,src_pyabi.h,.h,4525,5.2254
D1,src_pyarena.c,.c,5708,4.8544
D1,src_pyatomic.c,.c,6563,5.2151
D1,src_pyatomic.h,.h,273,4.9104
D1,src_pyatomic_gcc.h,.h,22127,5.0719
D1,src_pyatomic_msc.h,.h,33144,4.9416
D1,src_pyatomic_std.h,.h,29284,4.8557
D1,src_pybuffer.h,.h,5433,5.0698
D1,src_pycapsule.h,.h,1784,5.0817
D1,src_pyclbr.py,.py,11696,4.5049
D1,src_pyclbr.rst,.rst,4682,4.5228
D1,src_pyclbr_input.py,.py,1754,4.242
D1,src_pyconfig.h,.h,114,4.5691
D1,src_pycore_abstract.h,.h,2487,5.2563
D1,src_pycore_asdl.h,.h,3147,5.1216
D1,src_pycore_ast.h,.h,33329,4.3238
D1,src_pycore_ast_state.h,.h,7196,4.5915
D1,src_pycore_atexit.h,.h,728,5.2127
D1,src_pycore_audit.h,.h,773,5.1295
D1,src_pycore_backoff.h,.h,5815,5.2804
D1,src_pycore_bitutils.h,.h,6212,5.2153
D1,src_pycore_blocks_output_buffer.h,.h,7705,5.0488
D1,src_pycore_brc.h,.h,2128,4.9803
D1,src_pycore_bytes_methods.h,.h,4147,4.6945
D1,src_pycore_bytesobject.h,.h,3553,5.0035
D1,src_pycore_c_array.h,.h,1010,4.9411
D1,src_pycore_call.h,.h,5644,5.0781
D1,src_pycore_capsule.h,.h,414,5.2378
D1,src_pycore_cell.h,.h,1805,5.1914
D1,src_pycore_ceval.h,.h,18392,5.2194
D1,src_pycore_ceval_state.h,.h,1339,5.2263
D1,src_pycore_code.h,.h,23735,5.1634
D1,src_pycore_codecs.h,.h,2437,4.9294
D1,src_pycore_compile.h,.h,9009,5.0328
D1,src_pycore_complexobject.h,.h,993,5.2892
D1,src_pycore_condvar.h,.h,2797,5.179
D1,src_pycore_context.h,.h,1305,5.1489
D1,src_pycore_critical_section.h,.h,11351,4.8911
D1,src_pycore_crossinterp.h,.h,13655,5.1083
D1,src_pycore_crossinterp_data_registry.h,.h,1150,4.9313
D1,src_pycore_debug_offsets.h,.h,14863,4.8012
D1,src_pycore_descrobject.h,.h,635,5.0999
D1,src_pycore_dict.h,.h,16702,5.2674
D1,src_pycore_dict_state.h,.h,707,5.2173
D1,src_pycore_dtoa.h,.h,905,5.1785
D1,src_pycore_emscripten_signal.h,.h,715,5.192
D1,src_pycore_emscripten_trampoline.h,.h,2652,4.9989
D1,src_pycore_exceptions.h,.h,940,5.0978
D1,src_pycore_faulthandler.h,.h,2461,4.9296
D1,src_pycore_fileutils.h,.h,9519,5.0936
D1,src_pycore_fileutils_windows.h,.h,2933,5.1336
D1,src_pycore_floatobject.h,.h,1478,5.2769
D1,src_pycore_flowgraph.h,.h,1781,4.9596
D1,src_pycore_format.h,.h,507,5.1136
D1,src_pycore_frame.h,.h,2270,5.1011
D1,src_pycore_freelist.h,.h,3242,5.1487
D1,src_pycore_freelist_state.h,.h,2556,5.002
D1,src_pycore_function.h,.h,1870,5.2891
D1,src_pycore_gc.h,.h,12765,5.2036
D1,src_pycore_genobject.h,.h,1495,5.2847
D1,src_pycore_getopt.h,.h,512,5.1097
D1,src_pycore_gil.h,.h,2262,4.931
D1,src_pycore_global_objects.h,.h,815,5.3188
D1,src_pycore_global_objects_fini_generated.h,.h,203851,5.2029
D1,src_pycore_global_strings.h,.h,31971,4.5606
D1,src_pycore_hamt.h,.h,3541,5.0528
D1,src_pycore_hashtable.h,.h,4511,4.9014
D1,src_pycore_import.h,.h,6269,5.129
D1,src_pycore_importdl.h,.h,5637,5.0843
D1,src_pycore_index_pool.h,.h,901,5.1498
D1,src_pycore_initconfig.h,.h,6599,5.1804
D1,src_pycore_instruction_sequence.h,.h,2815,4.9615
D1,src_pycore_instruments.h,.h,4917,5.1336
D1,src_pycore_interp.h,.h,3535,5.1184
D1,src_pycore_interp_structs.h,.h,36392,4.9322
D1,src_pycore_interpframe.h,.h,15656,5.1118
D1,src_pycore_interpframe_structs.h,.h,3564,4.5608
D1,src_pycore_interpolation.h,.h,694,5.0584
D1,src_pycore_intrinsics.h,.h,1911,4.7825
D1,src_pycore_jit.h,.h,1308,5.2441
D1,src_pycore_jit_publish.h,.h,1044,4.7579
D1,src_pycore_jit_unwind.h,.h,2599,5.1702
D1,src_pycore_lazyimportobject.h,.h,1019,5.2624
D1,src_pycore_list.h,.h,2693,5.1968
D1,src_pycore_llist.h,.h,2526,4.943
D1,src_pycore_lock.h,.h,7887,5.1696
D1,src_pycore_long.h,.h,11642,5.3908
D1,src_pycore_magic_number.h,.h,18963,5.2472
D1,src_pycore_memoryobject.h,.h,447,5.1725
D1,src_pycore_mimalloc.h,.h,1706,5.2481
D1,src_pycore_mmap.h,.h,1061,5.2255
D1,src_pycore_modsupport.h,.h,3063,5.1746
D1,src_pycore_moduleobject.h,.h,2639,5.1346
D1,src_pycore_namespace.h,.h,456,5.2377
D1,src_pycore_object.h,.h,35303,5.1842
D1,src_pycore_object_alloc.h,.h,2247,5.2752
D1,src_pycore_object_deferred.h,.h,788,5.227
D1,src_pycore_object_stack.h,.h,2422,5.2191
D1,src_pycore_object_state.h,.h,1103,5.0584
D1,src_pycore_obmalloc.h,.h,29148,5.0281
D1,src_pycore_obmalloc_init.h,.h,2001,5.2592
D1,src_pycore_opcode_metadata.h,.h,114951,4.8127
D1,src_pycore_opcode_utils.h,.h,3247,5.2134
D1,src_pycore_optimizer.h,.h,19540,5.3027
D1,src_pycore_optimizer_types.h,.h,4192,5.2632
D1,src_pycore_parking_lot.h,.h,3448,5.0222
D1,src_pycore_parser.h,.h,1494,4.8878
D1,src_pycore_pathconfig.h,.h,684,5.2913
D1,src_pycore_pyarena.h,.h,2930,4.9652
D1,src_pycore_pyatomic_ft_wrappers.h,.h,10752,5.2207
D1,src_pycore_pybuffer.h,.h,531,5.0976
D1,src_pycore_pyerrors.h,.h,6329,5.0021
D1,src_pycore_pyhash.h,.h,2652,5.0759
D1,src_pycore_pylifecycle.h,.h,4404,5.013
D1,src_pycore_pymath.h,.h,8732,4.7533
D1,src_pycore_pymem.h,.h,5002,5.1624
D1,src_pycore_pymem_init.h,.h,3968,5.2728
D1,src_pycore_pystate.h,.h,12946,5.0796
D1,src_pycore_pystats.h,.h,440,5.0791
D1,src_pycore_pythonrun.h,.h,2060,5.361
D1,src_pycore_pythread.h,.h,6271,5.1015
D1,src_pycore_qsbr.h,.h,5736,4.8795
D1,src_pycore_range.h,.h,367,5.0411
D1,src_pycore_runtime.h,.h,2649,4.9906
D1,src_pycore_runtime_init.h,.h,7949,4.6872
D1,src_pycore_runtime_init_generated.h,.h,76464,4.7406
D1,src_pycore_runtime_structs.h,.h,10678,4.7651
D1,src_pycore_semaphore.h,.h,1697,5.3134
D1,src_pycore_setobject.h,.h,1105,5.236
D1,src_pycore_signal.h,.h,3039,5.1704
D1,src_pycore_sliceobject.h,.h,405,5.2492
D1,src_pycore_slots.h,.h,4178,5.0482
D1,src_pycore_slots_generated.h,.h,36109,4.4871
D1,src_pycore_stackref.h,.h,27587,5.2015
D1,src_pycore_stats.h,.h,4758,5.3564
D1,src_pycore_strhex.h,.h,1011,5.102
D1,src_pycore_structs.h,.h,2274,5.1601
D1,src_pycore_structseq.h,.h,1003,4.9696
D1,src_pycore_symtable.h,.h,9374,4.8624
D1,src_pycore_sysmodule.h,.h,874,5.1571
D1,src_pycore_template.h,.h,639,5.1693
D1,src_pycore_time.h,.h,11810,5.041
D1,src_pycore_token.h,.h,3254,4.7125
D1,src_pycore_traceback.h,.h,1962,5.1864
D1,src_pycore_tracemalloc.h,.h,4859,4.9952
D1,src_pycore_tstate.h,.h,3827,4.8923
D1,src_pycore_tuple.h,.h,2972,5.4549
D1,src_pycore_typecache.h,.h,1916,4.9315
D1,src_pycore_typedefs.h,.h,371,5.0303
D1,src_pycore_typeobject.h,.h,6550,5.1762
D1,src_pycore_typevarobject.h,.h,1016,5.1027
D1,src_pycore_ucnhash.h,.h,994,5.0088
D1,src_pycore_unicodectype.h,.h,779,5.2362
D1,src_pycore_unicodeobject.h,.h,15134,4.9285
D1,src_pycore_unicodeobject_generated.h,.h,158421,4.8408
D1,src_pycore_unionobject.h,.h,823,5.2379
